temperature,humidity,noise,is_anomaly
26.90501483361488,47.633319664100334,49.45540509269654,False
23.318424013244602,46.269514721795495,49.797336283184904,False
19.607997746221745,41.96203651636381,43.19954575387024,False
14.245105036681103,50.675778598527586,50.656874517044585,False
27.526655097113174,42.21571248316795,58.93312784379902,False
30.911064854066694,50.31400491622118,68.21779524844602,True
24.49539778961721,46.639126530450305,49.36697200063574,False
28.029165051379174,49.63535004947261,47.47554621812438,False
37.71959080028844,42.20064464019375,44.59197469777715,True
23.661365222034433,49.77584489656462,59.37267345708322,False
28.676418007380967,48.23818563844104,52.59217855203881,False
25.44530143087257,35.050613952099624,59.069977172231575,False
19.728179504271758,47.214283487123694,48.77138485002531,False
26.189412763678533,41.91696416078418,47.00643526085204,False
27.31964112567791,44.11650890586981,50.68964867094589,False
28.354564286519228,50.253876477890906,55.194651834981215,False
24.538073223799174,47.25791282584346,50.68531469709989,False
34.348693517753965,50.13937287495858,55.66096526166047,True
30.914129536825733,43.05248787303431,41.62255290266653,False
26.997301486856312,44.19750409857414,53.44591989571803,False
29.588854783429667,40.278738860605046,49.1292127346079,False
25.845739904805793,45.807471779948145,41.02137444745371,False
28.000354768890027,51.92981549394103,50.31806069110007,False
20.664095011060233,35.67085793786676,50.74221896562226,False
27.87260353496123,40.41376709315047,46.92594908453615,False
24.47273910237787,43.07109304110295,41.60620276779654,False
21.06584125981499,47.250958034857256,40.73434646997092,False
32.44416991855812,50.96183805894181,50.975974061280844,False
22.153223652644602,44.45854837510337,54.27203704994164,False
16.215238365141907,45.620031245868475,50.248269843951526,False
33.06160478622467,51.57536708940825,52.37755683947693,False
23.16133692020714,40.52043590097909,48.40051846821252,False
27.631183726753076,44.09835566424101,53.289746172624234,False
29.684108257035657,44.76300356905553,48.52447599064889,False
15.908549035881977,37.399605576290185,53.61681415455643,False
21.012883650271338,44.05462604720053,70.0511100362718,True
29.271407779006744,49.80144724625597,47.85717484720391,False
39.5148809565296,45.5614873653241,50.19120243013792,False
28.32343282835517,41.46860683949737,48.574444441635,False
15.967083201657392,41.28282495167907,48.807180189034206,False
22.40719348734785,46.21515629462052,54.28575775265031,False
29.260187477474958,49.9839607538092,45.15524871562018,False
16.33053578324392,46.7527161464399,41.72508290592412,False
25.962370201985806,46.47873053358235,52.20012830652847,False
21.15659821237245,55.40467536226729,58.96542515727992,False
32.76492749708294,49.06644697864739,48.577972263961925,False
29.79688643525391,42.86127306414876,49.587950801237156,False
26.80267523754861,47.00948600428625,55.430164743400766,False
23.511935574448028,38.11699834311824,64.61252347632073,False
30.89463006509296,42.20111611104873,44.98988628952095,False
24.600498203792824,36.9397753619879,45.559496443249174,False
28.52278592775918,50.84494940283543,50.22081233671042,False
29.694779624698228,40.873624349138005,45.184655126645076,False
20.206911673135366,40.732420674550426,47.72388572922196,False
28.728493375531237,47.16918073559802,53.10474536152582,False
19.544378345568113,54.63259753265167,46.2137346711568,False
25.781140294531777,40.19787792159677,55.60247304372271,False
32.77267562551854,46.64811456779912,51.36276278031779,False
26.859359197623732,44.50930008620106,47.09062777612,False
24.858122237862545,51.13773711512172,44.659338529948975,False
23.574281823174857,45.3689216393325,54.427732265199076,False
24.569154608477035,45.8654295840499,47.38479010559626,False
26.303372222712365,43.960215540702094,49.50221371996018,False
24.684474923122167,46.86203674241249,54.21768222383673,False
34.16964756430161,41.71921838476178,50.50457286324269,True
20.7838998321511,49.91467907738483,52.706029203292594,False
18.249146815785657,39.39158776802691,48.00575762059937,False
24.730475964127052,43.790474604096374,51.70156796514966,False
24.975014355278567,45.850606266157605,57.17966400925149,False
8.303251369574085,50.452883076677324,55.20162346385173,False
28.291274096921327,50.677848467164765,47.476199019990126,False
37.11536779175466,39.806880428700154,50.92413165647833,True
29.661290012499563,43.00156417984932,61.79479722138991,False
25.82050016349812,43.75508959317048,53.65534160152751,False
27.627952714278948,47.823979708740616,47.7350801931445,False
26.76651147400816,46.17627880131908,46.16078102702061,False
27.507234704796545,42.78338691905341,54.767981970152825,False
24.426857343816327,45.74881414612112,54.31727746423714,False
23.11569563669059,45.24558597033655,46.94387143734237,False
30.735794816605896,45.03741775641667,49.15844356765173,False
20.57157091165427,45.401215728939576,48.747493377871,False
29.537407469926983,50.552899405422835,55.402587702156225,False
23.417219125434617,51.1447822547642,49.1883397941876,False
18.391130428442185,45.46564733162833,45.742558272792735,False
29.76659216180888,44.74512875545725,52.64859129201655,False
20.881289978718033,44.43291194022155,47.76797969958888,False
18.19473512550276,51.43404875431261,49.55676776231664,False
23.16040937594412,48.43003009110567,58.8516655263989,False
24.661334927400127,45.85523182311826,48.02458676364462,False
30.22871160038835,48.9683876152512,58.5927312010407,False
28.39248500416024,44.45804644278286,50.62715301857952,False
23.43999626366193,37.74256245131426,52.186379448623875,False
19.225975010436837,46.543431921571276,51.29902712457712,False
31.833962864374378,39.08837350458313,58.55980170553594,False
22.27712063214877,42.41739942620465,47.23340617737499,False
14.47393650180736,43.85596836788797,53.08814115377466,False
28.849495373958625,46.33228609763701,41.076700127236045,False
35.19524533426195,47.541931722553585,45.28460312338805,False
33.95986808922481,50.151398327388236,50.83454014036374,False
19.54106580002214,47.01128160514576,57.45813634968582,False
31.54263786122325,36.308888403995596,48.92085141832128,False
33.88156732386382,45.80194207001121,51.48980891286883,False
18.918928643996733,48.16316343923806,50.68677529130008,False
28.802208546177425,42.035063240245876,47.081949421846794,False
27.04485396394503,46.630088705236204,52.266888923701885,False
23.02550632514539,46.34099224172345,56.63237342382181,False
27.8500658999755,43.94803527473309,54.673594854072846,False
20.37522893288638,42.47174166454581,51.14435089582947,False
27.34824760169192,41.51244709521955,51.40647660964192,False
30.204485269928313,46.86104176851535,56.801175394410095,False
18.310982167220377,43.971661284008576,50.7299474133067,False
17.433291735730556,56.1908291436924,42.93392427375019,False
21.73339734153597,43.513594576121214,51.41064152564664,False
31.431229421806417,44.14444613097556,55.28019711694131,False
23.710235123777345,50.19406942964627,53.673903855669344,False
19.612124593270888,42.50567693882582,49.878350879409545,False
23.916240357539113,43.40000283841141,44.43504627214517,False
23.03193076097658,51.63313314719822,50.14506896494113,False
33.128380992845564,43.43934981771843,47.912644371675526,True
24.4463702140997,44.100758717411864,61.64874916379462,False
29.192217530581154,44.59416462476677,53.146394085678715,False
41.62181266120921,49.80402373628466,54.629339259471024,True
19.334964160443935,47.463728373411485,57.87687158828919,False
29.884768659908936,39.041214873278356,47.12907990627703,False
23.292112948917396,59.47334232665524,45.61872161920735,False
29.727137234227158,46.90894050136504,56.08902432460774,False
23.948880639926756,56.60601848244841,47.979920966638964,False
24.675975377598654,40.93872973486986,50.130137625877055,False
15.405484578310894,40.00172266790985,53.096491463057056,False
36.20092035354412,43.768085980597704,46.699495808730546,True
30.430034219048267,15.134319636574691,48.70053524281602,True
31.20246923070176,47.05990817650669,50.7470340380461,False
29.48289680013273,38.18726037614528,53.22946336912588,False
20.4421760004901,38.66459917194638,51.59237495978352,False
24.01807423576187,49.27025726303286,46.53407204746068,False
24.501552940969788,45.77775751766927,49.204535518439656,False
26.212079925300383,51.528294897384,44.145329551612086,False
24.690189699053484,47.32468743759076,42.127193856582274,False
24.510012800025372,45.77694303934324,57.8672693821492,False
32.20792770055037,45.39445146384114,59.30744558170334,False
28.23529534856056,53.28070775154738,49.94148525243362,False
28.595392594593946,43.21130684741845,66.94802782566417,True
24.25548827390287,36.60837070655669,50.157722362101325,False
19.965830610449405,9.985095607222988,56.51102806048584,True
24.358663414892423,46.88274696142038,50.21871580718839,False
27.45556653930793,40.73747110272468,49.807009610233635,False
23.227223744891944,42.786804661780025,51.79260255830925,False
25.465882465055653,45.72152167301091,49.22220231896159,False
23.13688176507421,38.23422269908451,46.199300188728934,False
25.261402012879312,50.69049972242995,54.064129905832665,False
32.69373562520556,42.7163140443444,50.70900632955185,False
23.63765443979866,48.178837062849915,46.34528867353019,False
28.54029590715127,35.31025908668938,49.284786372286746,False
17.546307900421745,44.18262414590457,50.42861912314277,False
18.25653961658543,53.44709497555383,48.701369615295384,False
19.253572014921097,52.36623906394679,44.00500161568675,False
33.267035184974,36.5309294190236,52.966986163798964,False
21.22792118233558,46.71975399735921,48.98255942897912,False
20.82386340670449,39.42410602196193,48.799582369128345,False
26.7052945549189,42.088044025233245,44.75487471964975,False
32.1313690232339,47.89302371440152,49.89435081365172,True
32.07608991616858,42.70246634723388,52.098707062357605,True
32.07466467918593,42.54992550924263,49.447194485240985,False
26.475875751965624,47.75362913879175,44.99195541970384,False
19.970325134880945,51.89032469190591,50.633382025286096,False
18.364291897640808,46.69045082780882,56.72903888676866,False
24.75030097454595,11.322418528287766,42.73886137292091,True
28.404865080811312,42.22405464070215,65.1061847777095,True
19.197038836911652,39.80833275504234,50.43121294890555,False
24.26564901166343,44.30694547440814,56.61125633252781,False
24.40721425283174,19.621908160276234,50.583097956634276,True
19.818032026543783,18.863666812966795,58.83745048832131,True
27.123048804681446,44.04809584985334,45.379513407621495,False
24.23811932791933,45.361620910317285,47.508244122687536,False
27.11258229183797,43.3521051459819,50.23956766946943,False
22.736762341829824,46.08767812272796,53.24024353984855,False
22.634242264859104,38.88648360766613,54.95602134880087,False
24.164285108692486,41.052742466648425,55.610004116735006,False
27.76056429435244,46.76680139314586,50.65042765609731,False
23.839130317253563,55.162206840575195,48.31245115323515,False
26.042202508576384,42.57451389683367,46.18096796072126,False
22.006458522686902,41.78420458139922,50.19633432159556,False
30.143660684257785,47.365586736552174,54.52803554540046,False
31.270765628772182,52.5316801558273,54.80948362908759,False
31.86088609126784,34.084035681857365,44.559740329904926,False
22.743309637673928,49.418596668628744,49.076076955019474,False
27.664359167679738,35.047173185893236,44.24412397792979,False
32.0208963618103,51.398203986481995,56.41253370988551,False
31.15298307854335,41.76118480111222,43.13978983315322,False
27.688873903122023,43.00696821432954,48.994422682192365,False
29.821703274742273,61.11380109341234,51.81736731680371,False
26.60685729872168,54.06900198158771,56.47260166218393,False
31.91450686090847,49.245950404190836,50.971847243355356,False
26.769839908729914,45.71076049164603,43.72591681751128,False
14.084193061597697,43.63054112067461,54.88925921076323,False
20.71951110243694,37.383491299360884,48.47818304380366,False
23.595837595329186,40.95949813024465,51.61590096718681,False
19.250860241044798,39.45981469443691,44.771735270264706,False
29.733615125046125,47.279193556243975,50.14599303287058,False
24.3761121448996,37.119327712352735,46.43404996102951,False
26.545482811763243,53.674653415058906,48.308005062418765,False
26.216250891617275,43.600437216596625,54.03885485645468,False
24.130730497950456,52.37876046470344,56.65072324034318,False
24.630075875431846,54.50082255351497,47.95105356376619,False
23.12252241815322,45.581843985257336,35.21504000635862,False
25.292539133519234,37.621269310333965,52.499426353872124,False
18.07118721923128,40.82126210044565,53.55120421388123,False
22.765304007559497,42.13287765972521,50.63532746674192,False
19.159235746842104,46.13823143566592,40.69356731954213,False
32.53662119194963,40.015113419996744,44.20200294525274,False
18.238656995844824,42.743319880970496,87.33854704029946,True
21.161657410227587,43.44378060358059,55.3865412766325,False
32.256572229497735,46.850586940121744,44.458330374029934,False
23.608653489110633,44.84372582196846,44.20856036850412,False
16.558180378453887,38.8317877722406,43.85892912256332,False
25.91764458058893,41.55957588094741,46.43325809267706,False
24.410175088607822,43.3613848725943,46.95912944434173,True
26.97192441576098,43.089376178209505,39.90124388659861,False
25.17153897713247,46.65223868532449,45.180670693013425,False
21.178963266090978,43.12860649245499,44.87418581732632,False
26.91696393318213,34.3390494707971,55.19220406275568,False
24.598414120418937,47.29142597232219,48.35055682176186,False
32.26914109259346,41.4747937687407,50.120378289699445,False
24.321893955004306,51.72655398359181,48.95429212832829,False
20.531401645122358,51.21804388989696,48.03104074432149,False
26.988758222336493,15.073040866920316,46.85399836594257,True
23.319068869088078,42.26420393714987,50.65350430446745,False
33.02372788549441,17.23147054304326,48.443386367888834,True
24.111149197724924,47.80249070511064,50.72415958404023,False
38.72934052815987,46.019910143450765,50.65816780722667,False
30.597777421024208,42.122336566691786,52.1143381386891,False
26.66378257415763,45.883529622765096,54.31614166586179,False
30.34573190142333,45.65089823447892,51.383643073608994,False
32.337916919070324,44.89340260509888,51.11384271676113,False
28.670527811625185,51.45061851048379,46.66163550595465,False
37.817585701058945,44.58477779805017,50.275073843768695,False
30.51140542808208,44.144449723478424,61.25494353442615,False
28.819310615524472,43.82743914373737,46.44442094347838,False
28.90740452634229,50.59358820094707,55.14397747651898,False
22.345474920289632,41.329916143342835,45.1775784538991,False
24.20268693054347,51.991751444668374,43.730094351836584,False
17.502504478778818,43.64442200100102,45.85500829154682,False
22.83788571109937,43.0453017252408,54.117069703971346,False
22.56267702025862,43.55026155157277,52.88863078457298,False
22.22551166699834,45.74581033691382,49.50308493916729,False
25.701904249340988,41.52848406388969,49.464803361749574,False
29.18840280423558,41.86414987583928,46.81611757977661,False
29.63270428834748,48.24794588369819,42.4049692014243,False
24.99961221849283,44.23560780345493,54.84511888481233,False
21.54736419695277,57.22245941181369,47.30719353877152,False
22.019313994784678,46.319823809433686,51.421140455708496,False
23.337014319541346,40.67682312812467,47.47577563284744,False
25.016045161671936,40.42656733911255,46.61375024123413,False
23.73201285595589,42.20573795679288,72.44164587565845,True
23.582473644158558,44.849104777804065,53.68783696055846,False
17.702613492739633,42.85766968225874,46.91718891829488,False
9.88456369262235,47.22615557728987,51.91348367194935,False
23.488571941241442,43.248557707674905,49.12077411375163,False
26.814671157925318,35.09784788247924,56.80770067054433,False
27.27413198675359,46.742601967908044,47.27633659582707,False
20.099132029140623,30.518381589582688,60.82312900614182,False
26.682744906445194,46.43759770651299,35.680594077754634,False
24.11870995893035,42.54550255074075,44.66874619611006,False
18.477229422607163,47.844373730224454,48.09069071919719,False
30.674693248412574,42.74568970124016,56.19512429629187,False
25.093855183692813,43.44397546643077,44.33870786634591,False
29.67561221420255,40.99708360295423,44.14740001510548,False
24.337465736921676,42.940268762011335,60.176937642684045,False
25.230287003967547,49.96801355471321,52.81518863900567,False
21.88669276137402,48.210087136929104,37.30276530680963,False
22.21390140047928,40.20785504691265,45.393346853272895,False
20.705058357915544,42.65411999085591,47.84720761946757,False
23.302943978896828,46.57913211670492,55.78741273823098,False
23.233976455727326,45.29216858771759,49.92488917255047,False
26.411486832419023,42.91253016885595,50.97077951961493,False
24.098802360498947,33.96616806369184,54.07540318192969,False
29.926974122093206,44.21905823918236,39.012766698498645,False
14.544341248222265,44.12085061304624,49.82418554290063,False
29.498522402495766,51.167474292643064,47.489759032364574,False
17.055629349691927,23.482457652577388,45.724112590329426,True
21.902152930257984,43.42048889401921,58.631911414135,False
17.34035743375332,48.48393549187715,55.11858033039262,False
25.27175294608159,36.24057748002263,41.30232812132123,False
17.744597870433235,46.84253079125617,46.6449415535675,False
22.96491631285192,46.85724460664544,44.79434517328993,False
25.11016792576469,48.386679344950956,45.3519996175246,False
33.58452330814869,40.13269163308585,45.130332001177734,False
29.57758906582352,43.29651141188788,52.34549908269148,False
25.6684145535564,45.12150301921292,59.29977801760204,False
24.094997525322096,47.0710928642439,50.59371455169831,False
29.99424705227846,45.534370460154896,44.69698288222311,False
30.167718522994043,37.39966216826673,51.3525158898611,False
25.511297497936013,48.08250555826446,42.04093561869573,False
20.116732603795718,47.36772401008745,49.13927649909173,False
22.068137287796965,45.66952330672828,49.164843247095895,False
18.601450822114355,50.13374752962353,59.023561304153176,False
28.70959030660297,42.90304000367344,59.834964562319506,False
26.972541163117235,45.809532338448,39.043381004202175,False
14.978463486718569,39.29352831094469,47.264346503463265,False
30.47299842509401,44.71139837631827,43.34892967496061,False
22.155632520474732,41.276232727976215,53.57232363982923,False
15.03350260155658,42.09691957761819,49.582511247041424,False
23.68478191933158,41.236493432481446,55.64094927163923,False
23.864279385165037,41.992068833136635,60.02742417041147,False
27.731590141082187,46.69839324907475,50.21884354087134,False
26.532439458428644,52.730031648472846,43.08372955257902,False
26.985091909365117,43.89398632026498,48.69792556620488,False
34.90718416619362,41.873090229168874,56.984857616376345,False
28.29358788157443,54.608231322913774,51.03732983052516,False
23.915506805317907,42.11013533873158,52.54957078226022,False
19.88378533080871,41.133978291535406,48.4192760248709,False
21.255319182420113,56.066524820672896,46.155577610411235,False
23.3819913909743,45.147110279152095,47.563465922162365,False
31.18257866299404,38.98066711935439,45.8649962843402,False
29.249180104509982,43.00270852765466,51.39112927076848,False
28.860351971128193,41.7530235989877,51.77499919443745,False
27.600318646278826,50.18805018136878,39.46136098852227,False
28.782084388105364,40.5766005544113,42.58889384049584,False
26.764508574829087,46.558496412571294,48.55746797673881,False
23.54526967329617,49.26488185041224,52.63540520110438,False
33.57786171711106,45.53991261093296,55.76193518062347,False
26.33191340401289,48.15087907082456,46.09018456971525,False
23.486848122453832,41.37237621566584,56.691001930703735,False
28.905679213972675,48.62158238425662,50.231955583537335,False
20.7381980653655,44.059736766216304,47.71077566366707,False
20.757420226201088,47.16321686635127,52.373252334414126,False
19.702137032029214,45.601201316639646,52.066767270539906,False
27.514710162979878,51.999604627579416,51.02237811180036,False
23.1362490472834,47.38715786756712,46.21849384458564,False
26.799128554347472,39.05449179380758,37.542666026906076,False
22.267250285953665,40.3408677836866,51.559059217243764,False
32.507577325894424,37.4854097111655,59.56211577106911,False
22.14060265822405,20.06721698690524,55.2713331373444,True
17.50012261239536,45.53334075474322,48.16475258469863,False
22.845690520803473,46.47597590129134,47.06526514650757,False
28.2103023273409,40.323957594942264,51.10813827746958,False
17.61798433050116,45.849423562328205,46.76686223595323,False
30.730917781395128,53.45728098784,55.607562376845905,False
25.983634811468672,39.126833364687016,53.27663458718216,False
27.02152603320701,41.39293984001254,58.85855705949374,False
26.91914294366404,42.113496524281985,45.13008407190477,False
23.034750828275573,45.66193563367638,54.765299685644166,False
27.04454336683942,39.57572768896184,48.15169089884284,False
25.640465613322053,52.88441991214425,50.71219842003542,False
21.186401783275095,47.74216085469456,52.60573847768046,False
30.1111791182755,46.8767085713187,57.36567785849803,False
23.79312821275003,44.96343142545261,56.570483315064905,False
26.512315153763918,50.3289250526154,46.89311738477833,False
24.164291492361627,54.93571839294694,50.01124602463292,False
25.718826793724293,46.23508084484194,51.23009830640559,False
30.470172652988808,48.904354305154975,58.917281149476764,False
33.47810346194591,39.98042491606411,53.151589297060866,False
30.874381732766345,45.548565107150154,51.27187742678867,False
25.531733119412472,48.853364394653106,50.47592175829731,False
20.86874761460586,43.720193469363686,52.90628452440949,False
30.83016437484494,37.369166313367714,52.79011797711294,False
29.32823503697786,43.480807189746834,48.694420930377355,False
18.744920818785047,50.089342815234964,58.84585467103679,False
21.231279867854763,43.13165678052701,39.318701841347476,False
25.008941921401004,40.45872160470438,45.70733609139957,False
18.82373599301615,51.6644785654308,48.12922338882828,False
28.531254606494233,43.825307906411915,48.315143998499046,False
31.324203566797323,50.9011181976609,49.57647165798633,False
20.915796791718847,45.41793849200797,43.388185770932104,False
19.805671766277122,33.84352261615979,56.31356340181832,False
25.08561193330107,35.885399100660266,52.100214898290815,False
22.71744879647343,36.98297307205654,46.245514818094996,False
22.257235383237628,48.77797226430461,50.12266516352426,False
19.920677815378554,44.22104517194171,56.98308673196077,False
30.709197140947705,37.51265355004438,50.03027614987057,False
33.053921478799886,47.38027109754123,51.46471634624963,False
25.509196793019857,51.68631417182678,47.72516864288516,False
27.175832441691156,49.671942630581064,53.45110064494925,False
21.768282511776267,42.69152178638631,44.32377319861944,False
32.72892851432012,40.430725648817045,66.0007989721664,False
22.050525010423037,49.156111868342826,47.79778908073323,False
26.71727229423257,42.48890797296834,39.83469745251137,False
21.261480604936974,41.69650927853864,52.43693300337966,False
18.439855887068102,44.84561022804683,50.6953779175736,False
24.97162207163121,44.550362285723445,46.97290740088037,False
22.264286099460257,42.20100208961929,47.21849454445156,False
11.342832883724423,52.25239204247658,51.8120661297723,False
31.822497542812048,47.707596043364966,45.41106944702835,True
23.27736000073244,34.41732256880451,54.54108259791502,False
18.83309918725,47.8441393948785,40.464248883814804,False
23.078250288393328,47.299543185404794,46.86644821540993,False
19.946676255960554,47.43733187432256,49.16693806363102,False
18.49205011220623,48.57369442215225,53.646713095215325,False
33.757336891918364,40.738337503615384,47.9725803432297,False
26.69897488775368,50.44377400256262,49.41653059101048,False
8.527315359908933,9.818780462614676,52.44595087656004,True
24.90075830365452,44.15783231298189,42.6199993630058,False
20.90238819635186,40.72520154175087,52.40058591725613,False
20.57636187465709,39.11828268502697,46.31347778259624,False
26.376743421992046,48.362508115119724,43.05219253273074,False
42.708279509017906,44.74116636318558,57.1020835382659,True
31.88116658696314,53.75920023029488,52.043762599665065,True
30.767418252984335,39.98527677293989,50.393284353791636,False
16.843805131592973,48.75340435723663,49.32924726692336,False
15.845371190514552,47.061520364762316,57.12964580555933,False
23.01363883142014,41.596510960320586,52.20745336948305,False
28.809772076244514,39.40256529759671,49.56665754969048,False
19.33445265428086,34.790738027466865,47.83940080404188,False
31.956829838065158,53.08465884398574,50.68332727313891,False
14.465906969709712,44.41326140219213,46.44027013564981,False
29.978459067203364,53.61647595246829,48.02396695122904,False
27.641259769350686,47.39730633682408,50.23199400155362,False
23.367094479348268,41.39558498072652,54.592561690698965,False
20.28927587305404,52.47845338796183,48.481175208401524,False
23.653892911513672,47.12543212585361,49.54018627224789,False
25.698581103586925,37.889080625533495,49.35593940710308,False
29.935279375880278,44.75963047309625,57.6806799512021,False
34.13784170400149,44.815583240511394,59.371157308863616,False
28.871166540729142,42.43431229760358,52.300711757678634,False
17.65317774277843,48.48552724629136,49.870628119685065,False
15.85709274432846,41.17293333520108,47.81467924729884,False
27.80264940248478,49.25871391972457,54.0684378983602,False
31.777869813972607,48.44720409327511,51.13388786739434,False
27.388409990327396,37.98412024830353,49.77420502095966,False
28.86700775295212,45.95055504358945,47.48858164055412,False
33.849784107064195,49.91494229382903,55.86850872153644,False
21.598064905634637,39.507491275465654,47.186976785485555,False
23.288909377296097,46.22365716207171,44.3924886735776,False
35.33282358276149,44.191613981585895,53.93414912689538,False
25.494126370556973,47.7150945714309,47.70922882575274,False
28.93428860442493,42.643510554557125,60.89916897821758,False
22.72340446810124,49.037895058646626,44.710357959927876,False
14.122983286324386,46.171111501080894,53.71277012527952,False
29.3328062265109,45.12451036966402,51.99905777385713,False
16.419282020583214,44.68912505764997,41.145861572581104,False
21.139869972750752,46.937404180198094,48.17136414884323,False
23.866983380874245,52.6279318015028,55.969833066826055,False
23.194303129903325,50.22057807138977,46.55534679119806,False
25.323403530926008,45.49951289465528,49.81465439006214,False
34.36078302872076,38.68613912385922,49.95209038450414,False
28.985765838643545,49.17177338159143,40.09668554234184,False
26.512732326895843,46.419023658942166,52.802997415997304,False
17.61624877632157,38.14697320794535,42.506471065815845,False
15.703461117131623,42.085477530107816,50.106339952740015,False
23.003646281094028,43.705572753117266,51.752309305840726,False
32.66978042421263,39.839443741961816,50.420619958295674,False
24.153667385324127,44.16799934047722,43.82583231556661,False
23.662387970985545,39.05024917394978,51.65353934891015,False
31.01361187224483,45.99910778823994,47.038660973619024,False
29.66576251833356,37.10319784727791,62.921253041695394,False
23.230467196713978,45.459383140263924,42.15111420122729,False
34.27168375068149,46.822360295093,48.64322398414529,True
14.172924405702258,49.63448863848851,54.111048144442904,False
28.585013817537174,41.87336693996749,45.70183275305188,False
32.777188941315465,50.79448097350812,47.76530755328089,False
17.12620304708814,39.40177607313263,43.6931205964742,False
30.477976412661306,31.4595741235879,44.92977606389006,False
25.34005256461378,43.93837994500294,53.092594351666754,False
24.98968374504039,41.75532835828128,43.90653739838383,False
25.52734178555187,45.705201610812075,43.25308233829233,False
31.94822855487437,46.435451503992994,58.965925087147696,False
14.587055816510164,51.28634834101503,50.28938161140636,False
25.714419432934353,50.54406130448682,50.489288850885536,False
28.865875574593506,53.90082830051168,48.12960036984093,False
26.98168785058822,47.27630961538712,47.66899550466411,False
29.67850598228994,47.804964361680014,53.474165808618814,False
20.700972022456305,41.406685993868926,54.268066920279836,False
28.440600284667056,44.623126868618726,45.187213216124505,False
26.668714713249667,45.99459858591505,43.11889784810458,False
27.215628524205535,0.0,51.971699657686045,True
29.95518634770057,44.85884895603154,54.32991953776427,False
25.94030656186051,49.21524272588287,59.16560256710756,False
25.997763121410717,47.26399907786228,52.2601549537625,False
18.55901213547706,52.2262760694918,35.574531154255084,False
26.04401054481472,52.48884505129291,50.1520827880811,False
21.683056923424687,44.9887658626632,45.78815256968902,False
30.792596920339353,45.45369475983194,39.039781372344926,False
31.98974466720662,45.796376709440636,51.59247433723733,False
14.587886785610486,39.44409113974697,57.64712107258833,False
20.727654574618555,42.534056676200095,55.4547184202419,False
28.9875121395518,41.48026877307105,42.51711106278808,False
29.81430931383099,36.383121991285776,51.23626851640705,False
27.6381885904382,52.32473010975243,54.78281359875786,False
24.951293678014206,52.491384465634134,47.36081817153743,False
28.818055748164902,53.15241820351469,50.96164028601794,False
