station_id,ts,temperature,humidity,noise,is_anomaly,y_true,created_at,mlflow_id
pi1,2026-03-06 23:12:04,23.93826699361121,30.118377016473367,48.20963656481074,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.947327420401507,36.325945772656816,42.61076072194003,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.521744740992222,38.176222100285976,52.25072425463134,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.273157600956,51.9154319703259,56.91552026310741,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,32.696462785064234,48.67858346046579,46.83503979388989,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.68907156675378,55.30579668528711,40.04515102969204,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.327874403307053,68.93261849352388,56.97179843756106,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.670803707550675,48.4210455896268,49.63289853198945,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.87595668233609,49.6630671355957,55.61221305857688,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.89546558903082,34.91321383030176,45.465704568811134,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.882461595641008,38.80928190367584,48.75524838289094,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.418824870040947,44.91031082575826,43.33001061897208,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.82451675814093,28.624669896549143,44.00121672679455,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.045658212853667,40.95597951563215,60.10637728272082,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.42101378826058,42.18403270885965,44.12221390827249,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.4755987324695,41.677570367458735,42.8547087503466,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.08871812888645,53.59383398990213,47.0065397657348,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.76826300166758,35.58017544670846,52.91943615207053,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.383492635401087,49.28835928126816,53.05523291692288,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.125282738557377,52.99718321260016,55.02746060355061,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.97568341073488,43.23766455850637,44.486235203235246,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.932197988759377,45.69636014273428,50.884898233022106,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.41159347381381,30.634601038140136,47.32771559518088,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.36342800365604,45.75864573462657,51.253824234558266,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.698276547211822,47.306691124724274,50.41053456193485,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.520099284998743,42.47714022465997,44.28015490390239,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.217839833705888,55.731470969114056,55.29250902870511,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.49669702710969,41.03602429656387,46.903204163169256,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.72726016131429,37.79194293988863,51.60185304243598,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.57314172208062,44.52909970665025,45.65403033377222,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.41024154510208,47.21340009293358,46.15636919335154,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.544537897865027,33.80220094449357,41.42311863175065,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.767505933618228,42.67801846211297,52.94812963005267,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.713133865556564,31.979453754495943,42.94520860091868,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.07276529398377,45.93229388231157,46.77467401700536,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.078826311090424,40.92223515997134,42.04015075232825,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.90833864209975,42.88211581720232,48.14353316302024,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.082893970019263,39.82923455992189,47.386020502162495,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.53057831726357,42.54373299667905,43.86853563003511,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.96156716142436,60.742496353844864,49.30988646700683,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.846316776402,47.67664626759327,58.92437779419788,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.17970888547051,48.3280773584764,41.2756129989711,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,28.462587890238964,39.80113122208026,44.41269399827421,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.05593850490539,37.849574556632,45.78797929572704,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.336419964677354,51.63500207722563,57.939875446369854,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.933450763774232,41.912620698836605,48.05399499122142,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.101289549779185,53.23609804785019,35.40076718705534,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,17.6314033047293,57.68078729165388,31.76448832800936,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.27360794764116,34.651825013224645,43.26182346150834,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.848950105629925,48.173599049635214,46.22849560779626,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.4517286890054,39.36384740057384,58.401487260358095,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.72126382641008,43.04367170331412,42.90891134671063,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.688996972774664,43.312887714883146,42.10836616702159,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.57762356638469,48.96551575152621,60.92842889417442,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.88306766154338,42.46096756437623,45.95096408734524,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.021770237626185,39.81645277006881,54.69068789993702,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.211133476306102,46.511792588663226,55.641649413084494,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.042795116466376,46.730526507411454,53.1105226444223,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.556736690945755,41.32245412786861,46.57053474541382,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.13975257506573,58.423135380300565,44.08938231132992,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.255660656309992,44.395812359146255,58.8459137816316,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.593418499068115,45.86088895965654,50.94351457775355,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.420555763492462,47.80271477245251,59.14432054151772,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.865934512655684,45.18412897183869,41.03639580611298,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.28439328540824,43.330204599340135,49.82817336825983,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.912974246691483,51.46203419241933,55.92780994248665,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.00219544116039,50.88152761775567,54.941292238449854,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.09367258914258,44.35142917462137,54.01605909458781,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,19.36258975426604,45.51395082031368,20.2241920799628,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,30.338371532348983,28.66904076794354,55.91268643174661,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.743206818749112,47.29856815453055,48.94564566143682,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.787817375542584,35.822113298294155,49.355034035105206,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.622949297783503,45.69794045222813,50.66302822129593,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.158203100223208,39.31659611930889,46.87084130007412,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.15981184697824,44.82821891334243,50.86725569830453,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.184127638467377,46.46853316971671,17.28294090767129,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.473617342205543,49.72419583007342,40.17378626360816,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.66678946950675,36.7982519479033,55.93121981693622,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.19308133149837,40.84210796621693,57.17345593310794,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.470264725318152,44.21164142251629,51.41401127792437,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.44678253559933,42.76048241771253,48.92724371508024,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,19.974464105470155,40.909980773821495,53.88058859055042,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.000378087642563,53.764380634912925,50.63780070007257,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.07435022331639,41.61510611944732,48.01040946220403,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.99390099308412,32.253197238875835,49.11554838904997,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,38.4262593497332,46.54155217394031,51.41750039758345,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.05303738582893,44.53272882842583,43.14157649459974,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.023147585500222,46.27646495872955,43.13452723300684,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.605138204986464,38.1926613343642,38.71112271227889,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.829660331767947,51.09844173400272,52.08210289872717,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.933762392019315,48.93209012951581,47.73856711812068,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.907104644263136,44.36640539481503,61.66024377431748,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.00145892155391,75.19212459213277,60.071604728720295,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.07360326768076,44.53330051932357,39.65520843867236,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.36118636656949,45.86871676399258,44.66440363422114,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.23326023025077,50.79826309639878,44.26424756331486,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.309655232636903,43.15890937806406,49.75290933275472,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.25029804110118,44.79761862035044,55.43922720530161,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.399146629053263,51.50289272182708,48.49633997651326,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.02376626762866,59.897487422766034,55.255385236567975,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.169544326322967,41.58921213722141,47.18088765989449,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.748777720183263,51.60365716703464,45.291407018346334,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.99064960568421,49.54386994745927,47.80498622763714,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.12963641904645,47.0886355653081,43.0176393073788,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.248511725583903,47.53406614408402,42.11190376796692,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.579837434011264,42.92922463200792,51.31648589080239,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.94108349081192,44.663598327868016,55.27932355547272,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.5469413089505,45.7370430692379,49.62475074784766,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.63232639364857,45.97507276387579,46.69052721096117,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.44401139292623,36.38645260641295,47.61632981132253,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.16978246424909,33.115589934722635,47.302696976528246,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.68650878900516,41.13510559424236,45.75162765719488,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.36130575900646,40.21032678645167,51.44595489539842,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.32368480897726,48.90807368090342,41.218357305463165,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.989514502654384,35.692212721504696,50.60702704315887,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.702517763303074,38.63646749743005,51.27680623235492,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.602129838274006,43.365389978013,55.62115963988248,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,20.53375368461825,52.31694597596345,62.18595713942119,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.93933789872684,44.011174721167606,52.42323807985015,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.56626270448213,50.90625020857157,32.56608363416467,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.208036263699096,45.99426478178897,47.21903559654487,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.0224345271434,37.96939188878592,53.73571171800121,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.56230567379279,52.62423784605637,52.55438111067404,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,19.2240449870368,57.64785760927349,49.66120858327475,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.62467484285132,53.24055163180491,42.688381718582015,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.817420826952425,40.42635813960055,51.73031981739209,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.7098827090457,50.1953489154668,47.00617614645471,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.25677991684806,54.87533094553186,44.11224181668986,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,36.36103371811322,43.42002504948178,58.73671600601634,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.146418426978133,32.11078587603268,49.76540411184741,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.89101634848498,46.26266119623017,20.309333807841387,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.13122401166409,50.56362342875121,49.86403070106767,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.73704484876258,42.71034795350374,51.36644624069582,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.745238906264422,40.3580022921639,51.24519012387081,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,28.94100554048648,49.209587313963496,52.78506101683172,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.600410413035267,61.88519349609107,55.67130336406293,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.888691712357527,56.48563854712638,48.06602372146933,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.50586520629488,47.852352598912645,45.15577622775887,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.283587680958927,41.45257904463898,49.17125156533072,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.18046533284957,45.34360303650264,58.5804290760945,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.05102824869152,40.64245460991488,58.44756003274665,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.40389418592789,74.35355845973456,50.375995162362734,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,35.16517111352769,30.508772057004567,48.01781560573011,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,16.041800224837267,45.01411346367515,62.80661075865619,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,20.257357874465782,50.12985136311952,53.80972344434278,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.277603280072515,34.59617933744296,39.2371205069414,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.309771758735973,39.42992699398803,49.71427480962989,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.166924171646563,55.66630794066118,56.87720110811427,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,35.79082737226671,43.688297424091786,42.79733027962846,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.645473681126067,78.87017216604751,46.82125628305751,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.140607426478795,52.334293936270754,53.273920603453966,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.42390058945173,53.46404802277215,42.74807196921942,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.80218148543477,41.65713592005028,50.54530540190273,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.4554727081568,76.7960592961876,44.958151043225534,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.699081993580627,39.47794828976844,50.13559220036148,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.596641548228988,43.53190060522552,60.40422960109578,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.28414205321238,46.89626426312865,58.96197173189057,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.91134102706285,52.84469766162844,41.55234500683492,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,18.896451952003385,49.99562387153703,46.15860782343943,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.47650563574554,40.40062120386972,45.06684271561096,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.25713119783745,49.476215566237535,42.61450217206087,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.340305436895186,50.35278266147834,43.92417359965784,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.37140603094713,73.780306920371,47.424791090417465,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,20.77092184025202,48.01424962905041,51.86433816251453,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.417751507201235,46.68650909421597,57.94523843894356,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,19.486605408054963,40.70043112547212,59.15711156379336,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.99909855513416,40.44607842808746,48.75192792016456,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.606810228987,42.40212419674337,50.81933051271613,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.697840267691976,41.58210407396977,50.03509341591275,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.97786911162213,53.68335060110584,42.9346928740854,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.053636545045087,45.86273377953619,46.68355603903471,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,28.600453860765143,38.23207690804587,53.188381653085735,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,20.824461025035344,48.64011862368387,58.41973432662865,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,20.647587707533383,45.72916521015536,54.5220394690161,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.150686841178185,67.2236210831308,54.87210630334873,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.14996494916889,45.60860176185557,51.317613584147374,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.67609022747732,41.85437415724256,42.86063412041193,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,36.43091618523909,43.99315818073911,22.920893491363035,True,True,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.94578985102628,51.60423099677679,43.60337456492612,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,21.79514130848888,40.177959628403045,41.181915286860544,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,24.503498347342884,33.886487018368584,53.59289622366598,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.80127688907355,40.15761795172563,57.87818399807691,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,25.63457259246984,38.72556595152002,50.66582527368087,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,22.56641105721048,33.44827113378369,47.22024605456826,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,27.10352814983427,64.13534503943751,51.11590592789244,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,26.94676982427765,45.06048812255674,42.42510498920875,False,False,2026-03-06 23:12:04,
pi1,2026-03-06 23:12:04,23.327616429601942,52.24829595442976,48.32398196416512,False,False,2026-03-06 23:12:04,
